time,open,high,low,close,tick_volume,avgPrice,gradient,signal_label,signal_with_time
7/3/2019 4:00,1434.5,1437.72,1421.39,1426.87,38601,1430.685,2.725,Bullish,Bullish (2019-07-03 04:00:00)
7/3/2019 8:00,1426.88,1428.59,1422.39,1425,31682,1425.94,-4.745,Bearish,Bearish (2019-07-03 08:00:00)
7/3/2019 12:00,1425.01,1426.36,1414.98,1417.94,34562,1421.475,-4.465,Bearish,Bearish (2019-07-03 12:00:00)
7/3/2019 16:00,1417.98,1421.17,1412.09,1416.41,49275,1417.195,-4.28,Bearish,Bearish (2019-07-03 16:00:00)
7/3/2019 20:00,1416.41,1419.25,1416.28,1418.65,7336,1417.53,0.335,Bullish,Bullish (2019-07-03 20:00:00)
7/4/2019 0:00,1419.89,1420.72,1414.96,1417.28,9272,1418.585,1.055,Bullish,Bullish (2019-07-04 00:00:00)
7/4/2019 4:00,1417.27,1421.71,1416.75,1419.08,13093,1418.175,-0.41,Bearish,Bearish (2019-07-04 04:00:00)
7/4/2019 8:00,1419.08,1419.7,1410.27,1412.09,21705,1415.585,-2.59,Bearish,Bearish (2019-07-04 08:00:00)
7/4/2019 12:00,1412.09,1416.2,1412.09,1413.92,12347,1413.005,-2.58,Bearish,Bearish (2019-07-04 12:00:00)
7/4/2019 16:00,1413.92,1417.48,1413.54,1415.34,15851,1414.63,1.625,Bullish,Bullish (2019-07-04 16:00:00)
7/4/2019 20:00,1415.4,1415.7,1415.3,1415.35,14,1415.375,0.745,Bullish,Bullish (2019-07-04 20:00:00)
7/5/2019 0:00,1415.41,1424.2,1415.23,1415.83,13851,1415.62,0.245,Bullish,Bullish (2019-07-05 00:00:00)
7/5/2019 4:00,1415.83,1420.1,1414.46,1417.42,16978,1416.625,1.005,Bullish,Bullish (2019-07-05 04:00:00)
7/5/2019 8:00,1417.43,1418.24,1412.24,1414.1,22410,1415.765,-0.86,Bearish,Bearish (2019-07-05 08:00:00)
7/5/2019 12:00,1414.11,1416.24,1394.79,1400.88,29291,1407.495,-8.27,Bearish,Bearish (2019-07-05 12:00:00)
7/5/2019 16:00,1400.9,1400.96,1386.78,1399.25,63240,1400.075,-7.42,Bearish,Bearish (2019-07-05 16:00:00)
7/5/2019 20:00,1399.26,1402.62,1397.29,1398.68,22774,1398.97,-1.105,Bearish,Bearish (2019-07-05 20:00:00)
7/8/2019 0:00,1398.13,1401.48,1392.67,1397.93,14567,1398.03,-0.94,Bearish,Bearish (2019-07-08 00:00:00)
7/8/2019 4:00,1397.93,1400.03,1395.54,1399.7,15360,1398.815,0.785,Bullish,Bullish (2019-07-08 04:00:00)
7/8/2019 8:00,1399.64,1407.66,1399.5,1405.94,30058,1402.79,3.975,Bullish,Bullish (2019-07-08 08:00:00)
7/8/2019 12:00,1405.94,1407.1,1402.99,1403.77,23454,1404.855,2.065,Bullish,Bullish (2019-07-08 12:00:00)
7/8/2019 16:00,1403.77,1404.29,1393.79,1396.96,35354,1400.365,-4.49,Bearish,Bearish (2019-07-08 16:00:00)
7/8/2019 20:00,1396.96,1398.91,1391.78,1395.47,13266,1396.215,-4.15,Bearish,Bearish (2019-07-08 20:00:00)
7/9/2019 0:00,1395.74,1396.1,1390.78,1392.31,9144,1394.025,-2.19,Bearish,Bearish (2019-07-09 00:00:00)
7/9/2019 4:00,1392.31,1396.52,1391.64,1396.16,12064,1394.235,0.21,Bullish,Bullish (2019-07-09 04:00:00)
7/9/2019 8:00,1396.18,1396.22,1385.86,1387.62,22941,1391.9,-2.335,Bearish,Bearish (2019-07-09 08:00:00)
7/9/2019 12:00,1387.64,1394.89,1386.57,1393,25149,1390.32,-1.58,Bearish,Bearish (2019-07-09 12:00:00)
7/9/2019 16:00,1393,1400.1,1390.32,1396.89,32765,1394.945,4.625,Bullish,Bullish (2019-07-09 16:00:00)
7/9/2019 20:00,1396.89,1400.03,1395.58,1397.38,14941,1397.135,2.19,Bullish,Bullish (2019-07-09 20:00:00)
7/10/2019 0:00,1397.56,1398.07,1391.85,1392.97,9412,1395.265,-1.87,Bearish,Bearish (2019-07-10 00:00:00)
7/10/2019 4:00,1392.97,1394.72,1391.26,1393.34,14523,1393.155,-2.11,Bearish,Bearish (2019-07-10 04:00:00)
7/10/2019 8:00,1393.29,1394.61,1389.96,1393.54,23040,1393.415,0.26,Bullish,Bullish (2019-07-10 08:00:00)
7/10/2019 12:00,1393.55,1411.29,1391.47,1410.09,28662,1401.82,8.405,Bullish,Bullish (2019-07-10 12:00:00)
7/10/2019 16:00,1410.16,1413.12,1402.98,1412.04,53281,1411.1,9.28,Bullish,Bullish (2019-07-10 16:00:00)
7/10/2019 20:00,1412.04,1418.67,1409.53,1418.53,26839,1415.285,4.185,Bullish,Bullish (2019-07-10 20:00:00)
7/11/2019 0:00,1418.75,1426.01,1418.36,1425.53,15563,1422.14,6.855,Bullish,Bullish (2019-07-11 00:00:00)
7/11/2019 4:00,1425.52,1427.17,1420.35,1424.38,23405,1424.95,2.81,Bullish,Bullish (2019-07-11 04:00:00)
7/11/2019 8:00,1424.37,1425.01,1419.41,1423.49,25565,1423.93,-1.02,Bearish,Bearish (2019-07-11 08:00:00)
7/11/2019 12:00,1423.52,1423.95,1411.82,1415.41,31882,1419.465,-4.465,Bearish,Bearish (2019-07-11 12:00:00)
7/11/2019 16:00,1415.4,1417.59,1408.61,1410.77,39375,1413.085,-6.38,Bearish,Bearish (2019-07-11 16:00:00)
7/11/2019 20:00,1410.78,1411.41,1400.78,1403.5,24360,1407.14,-5.945,Bearish,Bearish (2019-07-11 20:00:00)
7/12/2019 0:00,1404.37,1407.39,1403.66,1406.83,9120,1405.6,-1.54,Bearish,Bearish (2019-07-12 00:00:00)
7/12/2019 4:00,1406.83,1410.07,1406.73,1407.65,15814,1407.24,1.64,Bullish,Bullish (2019-07-12 04:00:00)
7/12/2019 8:00,1407.65,1412.42,1405.02,1409.06,24069,1408.355,1.115,Bullish,Bullish (2019-07-12 08:00:00)
7/12/2019 12:00,1409.06,1410.44,1403,1406.06,30479,1407.56,-0.795,Bearish,Bearish (2019-07-12 12:00:00)
7/12/2019 16:00,1406.03,1411.5,1404.58,1411.35,41841,1408.69,1.13,Bullish,Bullish (2019-07-12 16:00:00)
7/12/2019 20:00,1411.35,1416.92,1410.24,1415.25,19441,1413.3,4.61,Bullish,Bullish (2019-07-12 20:00:00)
7/15/2019 0:00,1415.36,1419.75,1412.71,1415.55,11481,1415.455,2.155,Bullish,Bullish (2019-07-15 00:00:00)
7/15/2019 4:00,1415.56,1415.73,1409.47,1411.53,19248,1413.545,-1.91,Bearish,Bearish (2019-07-15 04:00:00)
7/15/2019 8:00,1411.52,1417.03,1410.15,1416.46,17930,1413.99,0.445,Bullish,Bullish (2019-07-15 08:00:00)
7/15/2019 12:00,1416.47,1417.11,1410.61,1412.21,21567,1414.34,0.35,Bullish,Bullish (2019-07-15 12:00:00)
7/15/2019 16:00,1412.21,1414.78,1407.77,1413.01,30695,1412.61,-1.73,Bearish,Bearish (2019-07-15 16:00:00)
7/15/2019 20:00,1413.01,1416.92,1410.6,1413.77,13257,1413.39,0.78,Bullish,Bullish (2019-07-15 20:00:00)
7/16/2019 0:00,1414.44,1418.27,1414.19,1414.37,9488,1414.405,1.015,Bullish,Bullish (2019-07-16 00:00:00)
7/16/2019 4:00,1414.37,1414.4,1411.13,1414.16,14408,1414.265,-0.14,Bearish,Bearish (2019-07-16 04:00:00)
7/16/2019 8:00,1414.16,1415.69,1412.17,1414.3,17632,1414.23,-0.035,Bearish,Bearish (2019-07-16 08:00:00)
7/16/2019 12:00,1414.3,1416.33,1407.69,1410.83,25010,1412.565,-1.665,Bearish,Bearish (2019-07-16 12:00:00)
7/16/2019 16:00,1410.85,1413.03,1402.74,1409.15,45257,1410,-2.565,Bearish,Bearish (2019-07-16 16:00:00)
7/16/2019 20:00,1409.15,1413.22,1401,1405.75,26205,1407.45,-2.55,Bearish,Bearish (2019-07-16 20:00:00)
7/17/2019 0:00,1406.21,1407.36,1403.44,1404.99,7027,1405.6,-1.85,Bearish,Bearish (2019-07-17 00:00:00)
7/17/2019 4:00,1405,1406.96,1404.34,1405.16,13089,1405.08,-0.52,Bearish,Bearish (2019-07-17 04:00:00)
7/17/2019 8:00,1405.16,1406.37,1401.44,1402.77,18960,1403.965,-1.115,Bearish,Bearish (2019-07-17 08:00:00)
7/17/2019 12:00,1402.75,1408.4,1400.14,1406.09,22547,1404.42,0.455,Bullish,Bullish (2019-07-17 12:00:00)
7/17/2019 16:00,1406.04,1424.38,1405.75,1422.26,52510,1414.15,9.73,Bullish,Bullish (2019-07-17 16:00:00)
7/17/2019 20:00,1422.27,1426.79,1421.11,1426.39,22547,1424.33,10.18,Bullish,Bullish (2019-07-17 20:00:00)
7/18/2019 0:00,1426.45,1430.13,1424.05,1427.79,11686,1427.12,2.79,Bullish,Bullish (2019-07-18 00:00:00)
7/18/2019 4:00,1427.81,1428.24,1421.64,1423.16,22195,1425.485,-1.635,Bearish,Bearish (2019-07-18 04:00:00)
7/18/2019 8:00,1423.09,1423.93,1418.89,1421.9,24030,1422.495,-2.99,Bearish,Bearish (2019-07-18 08:00:00)
7/18/2019 12:00,1421.9,1423.22,1414.6,1417.52,31431,1419.71,-2.785,Bearish,Bearish (2019-07-18 12:00:00)
7/18/2019 16:00,1417.46,1429.46,1416.21,1426.35,48858,1421.905,2.195,Bullish,Bullish (2019-07-18 16:00:00)
7/18/2019 20:00,1426.35,1448.13,1425.71,1445.76,41206,1436.055,14.15,Bullish,Bullish (2019-07-18 20:00:00)
7/19/2019 0:00,1446.69,1452.98,1438.67,1441.62,23370,1444.155,8.1,Bullish,Bullish (2019-07-19 00:00:00)
7/19/2019 4:00,1441.62,1445.31,1439.53,1442.16,23681,1441.89,-2.265,Bearish,Bearish (2019-07-19 04:00:00)
7/19/2019 8:00,1442.15,1443.88,1436.57,1439.69,25415,1440.92,-0.97,Bearish,Bearish (2019-07-19 08:00:00)
7/19/2019 12:00,1439.69,1440.87,1434.16,1435,26630,1437.345,-3.575,Bearish,Bearish (2019-07-19 12:00:00)
7/19/2019 16:00,1434.98,1441.85,1423.17,1426.04,57494,1430.51,-6.835,Bearish,Bearish (2019-07-19 16:00:00)
7/19/2019 20:00,1426,1429.05,1420.23,1425.01,29921,1425.505,-5.005,Bearish,Bearish (2019-07-19 20:00:00)
7/22/2019 0:00,1427.54,1428.37,1423.65,1424.64,11105,1426.09,0.585,Bullish,Bullish (2019-07-22 00:00:00)
7/22/2019 4:00,1424.65,1428.84,1422.28,1427.59,18088,1426.12,0.03,Bullish,Bullish (2019-07-22 04:00:00)
7/22/2019 8:00,1427.6,1430.02,1424.22,1425.78,21770,1426.69,0.57,Bullish,Bullish (2019-07-22 08:00:00)
7/22/2019 12:00,1425.77,1427.94,1424.6,1426.44,24498,1426.105,-0.585,Bearish,Bearish (2019-07-22 12:00:00)
7/22/2019 16:00,1426.41,1429.13,1424.33,1425.85,36777,1426.13,0.025,Bullish,Bullish (2019-07-22 16:00:00)
7/22/2019 20:00,1425.85,1428.9,1423.69,1424.67,16002,1425.26,-0.87,Bearish,Bearish (2019-07-22 20:00:00)
7/23/2019 0:00,1425.33,1425.68,1420.97,1420.99,10050,1423.16,-2.1,Bearish,Bearish (2019-07-23 00:00:00)
7/23/2019 4:00,1420.43,1420.43,1415.95,1416.72,20279,1418.575,-4.585,Bearish,Bearish (2019-07-23 04:00:00)
7/23/2019 8:00,1416.77,1420.2,1414.27,1417.88,20181,1417.325,-1.25,Bearish,Bearish (2019-07-23 08:00:00)
7/23/2019 12:00,1417.88,1427.16,1417.4,1426.62,26608,1422.25,4.925,Bullish,Bullish (2019-07-23 12:00:00)
7/23/2019 16:00,1426.61,1430.19,1417.83,1419.53,48499,1423.07,0.82,Bullish,Bullish (2019-07-23 16:00:00)
7/23/2019 20:00,1419.52,1422.8,1416.12,1417.45,20533,1418.485,-4.585,Bearish,Bearish (2019-07-23 20:00:00)
7/24/2019 0:00,1418,1419.57,1416.35,1419.21,9020,1418.605,0.12,Bullish,Bullish (2019-07-24 00:00:00)
7/24/2019 4:00,1419.21,1422.46,1419.08,1420.12,13039,1419.665,1.06,Bullish,Bullish (2019-07-24 04:00:00)
7/24/2019 8:00,1420.12,1426.04,1418.31,1425.28,22436,1422.7,3.035,Bullish,Bullish (2019-07-24 08:00:00)
7/24/2019 12:00,1425.29,1428.58,1424.72,1424.94,24213,1425.115,2.415,Bullish,Bullish (2019-07-24 12:00:00)
7/24/2019 16:00,1424.94,1429.52,1420.99,1422.42,38354,1423.68,-1.435,Bearish,Bearish (2019-07-24 16:00:00)
7/24/2019 20:00,1422.44,1425.87,1420.56,1425.15,16496,1423.795,0.115,Bullish,Bullish (2019-07-24 20:00:00)
7/25/2019 0:00,1426.27,1426.67,1422.49,1423.81,7737,1425.04,1.245,Bullish,Bullish (2019-07-25 00:00:00)
7/25/2019 4:00,1423.81,1424.27,1421.76,1422.34,11283,1423.075,-1.965,Bearish,Bearish (2019-07-25 04:00:00)
7/25/2019 8:00,1422.35,1427.18,1421.76,1426.82,16163,1424.585,1.51,Bullish,Bullish (2019-07-25 08:00:00)
7/25/2019 12:00,1426.82,1433.83,1423.08,1424.55,33412,1425.685,1.1,Bullish,Bullish (2019-07-25 12:00:00)
7/25/2019 16:00,1424.55,1426.18,1412.02,1412.16,54753,1418.355,-7.33,Bearish,Bearish (2019-07-25 16:00:00)
7/25/2019 20:00,1412.14,1417.64,1411.05,1414.25,22622,1413.195,-5.16,Bearish,Bearish (2019-07-25 20:00:00)
7/26/2019 0:00,1414.97,1417.19,1413.59,1416.48,7263,1415.725,2.53,Bullish,Bullish (2019-07-26 00:00:00)
7/26/2019 4:00,1416.48,1417.89,1415.32,1415.82,12689,1416.15,0.425,Bullish,Bullish (2019-07-26 04:00:00)
7/26/2019 8:00,1415.84,1419.93,1413.95,1417.76,19869,1416.8,0.65,Bullish,Bullish (2019-07-26 08:00:00)
7/26/2019 12:00,1417.76,1421.34,1413.53,1419.89,21597,1418.825,2.025,Bullish,Bullish (2019-07-26 12:00:00)
7/26/2019 16:00,1419.99,1424.84,1417.1,1418.62,43006,1419.305,0.48,Bullish,Bullish (2019-07-26 16:00:00)
7/26/2019 20:00,1418.62,1420.1,1416.32,1418.27,12866,1418.445,-0.86,Bearish,Bearish (2019-07-26 20:00:00)
7/29/2019 0:00,1418.55,1421.57,1418.44,1421.31,6294,1419.93,1.485,Bullish,Bullish (2019-07-29 00:00:00)
7/29/2019 4:00,1421.31,1424.37,1419.78,1420.08,12409,1420.695,0.765,Bullish,Bullish (2019-07-29 04:00:00)
7/29/2019 8:00,1420.08,1420.66,1417.52,1418.71,14429,1419.395,-1.3,Bearish,Bearish (2019-07-29 08:00:00)
7/29/2019 12:00,1418.75,1421.33,1418.36,1419.77,14868,1419.26,-0.135,Bearish,Bearish (2019-07-29 12:00:00)
7/29/2019 16:00,1419.8,1422.26,1414.81,1420.64,28276,1420.22,0.96,Bullish,Bullish (2019-07-29 16:00:00)
7/29/2019 20:00,1420.64,1428.14,1419.83,1426.72,13654,1423.68,3.46,Bullish,Bullish (2019-07-29 20:00:00)
7/30/2019 0:00,1426.61,1426.94,1423.84,1425.22,6929,1425.915,2.235,Bullish,Bullish (2019-07-30 00:00:00)
7/30/2019 4:00,1425.19,1425.43,1422.32,1425.15,17311,1425.17,-0.745,Bearish,Bearish (2019-07-30 04:00:00)
7/30/2019 8:00,1425.16,1426.97,1422.77,1426.79,17885,1425.975,0.805,Bullish,Bullish (2019-07-30 08:00:00)
7/30/2019 12:00,1426.79,1431.08,1425.57,1427.36,24481,1427.075,1.1,Bullish,Bullish (2019-07-30 12:00:00)
7/30/2019 16:00,1427.38,1430.06,1424.91,1429.02,35460,1428.2,1.125,Bullish,Bullish (2019-07-30 16:00:00)
7/30/2019 20:00,1429.02,1433.26,1428.63,1430.66,14887,1429.84,1.64,Bullish,Bullish (2019-07-30 20:00:00)
7/31/2019 0:00,1431.09,1431.98,1430.64,1430.7,5496,1430.895,1.055,Bullish,Bullish (2019-07-31 00:00:00)
7/31/2019 4:00,1430.7,1431,1427.68,1429.06,15467,1429.88,-1.015,Bearish,Bearish (2019-07-31 04:00:00)
7/31/2019 8:00,1429.06,1432.89,1428.88,1430.58,19595,1429.82,-0.06,Bearish,Bearish (2019-07-31 08:00:00)
7/31/2019 12:00,1430.56,1432.18,1429.03,1432.08,17367,1431.32,1.5,Bullish,Bullish (2019-07-31 12:00:00)
7/31/2019 16:00,1432.09,1434.21,1422.15,1424.63,37173,1428.36,-2.96,Bearish,Bearish (2019-07-31 16:00:00)
7/31/2019 20:00,1424.67,1430.87,1410.56,1411.66,50528,1418.165,-10.195,Bearish,Bearish (2019-07-31 20:00:00)
8/1/2019 0:00,1413.35,1416.56,1405.81,1407.39,14824,1410.37,-7.795,Bearish,Bearish (2019-08-01 00:00:00)
8/1/2019 4:00,1407.42,1410.93,1404.34,1409.67,19878,1408.545,-1.825,Bearish,Bearish (2019-08-01 04:00:00)
8/1/2019 8:00,1409.68,1409.82,1402.87,1404.94,27369,1407.31,-1.235,Bearish,Bearish (2019-08-01 08:00:00)
8/1/2019 12:00,1404.94,1408.31,1401.65,1406.29,28421,1405.615,-1.695,Bearish,Bearish (2019-08-01 12:00:00)
8/1/2019 16:00,1406.29,1420.16,1400.56,1419.06,64613,1412.675,7.06,Bullish,Bullish (2019-08-01 16:00:00)
8/1/2019 20:00,1419.01,1446.08,1417.11,1444.54,55693,1431.775,19.1,Bullish,Bullish (2019-08-01 20:00:00)
8/2/2019 0:00,1445.22,1449.11,1435.47,1441.88,25336,1443.55,11.775,Bullish,Bullish (2019-08-02 00:00:00)
8/2/2019 4:00,1441.89,1441.91,1430.32,1432.4,39048,1437.145,-6.405,Bearish,Bearish (2019-08-02 04:00:00)
8/2/2019 8:00,1432.39,1440.18,1431.58,1436.52,39659,1434.455,-2.69,Bearish,Bearish (2019-08-02 08:00:00)
8/2/2019 12:00,1436.52,1441.87,1432,1434.34,39677,1435.43,0.975,Bullish,Bullish (2019-08-02 12:00:00)
8/2/2019 16:00,1434.35,1447.97,1430.94,1446.98,68759,1440.665,5.235,Bullish,Bullish (2019-08-02 16:00:00)
8/2/2019 20:00,1446.98,1447.99,1439.44,1440.76,25255,1443.87,3.205,Bullish,Bullish (2019-08-02 20:00:00)
8/5/2019 0:00,1440.75,1444.48,1436.8,1443.4,12509,1442.075,-1.795,Bearish,Bearish (2019-08-05 00:00:00)
8/5/2019 4:00,1443.39,1456.11,1439.33,1453.13,48407,1448.26,6.185,Bullish,Bullish (2019-08-05 04:00:00)
8/5/2019 8:00,1453.12,1459.87,1450.79,1457.35,37043,1455.235,6.975,Bullish,Bullish (2019-08-05 08:00:00)
8/5/2019 12:00,1457.32,1463.63,1455.94,1462.72,33074,1460.02,4.785,Bullish,Bullish (2019-08-05 12:00:00)
8/5/2019 16:00,1462.72,1469.71,1452.96,1465.86,66442,1464.29,4.27,Bullish,Bullish (2019-08-05 16:00:00)
8/5/2019 20:00,1465.84,1469.77,1459.8,1463.94,35109,1464.89,0.6,Bullish,Bullish (2019-08-05 20:00:00)
8/6/2019 0:00,1468.64,1474.93,1466.39,1470.21,19923,1469.425,4.535,Bullish,Bullish (2019-08-06 00:00:00)
8/6/2019 4:00,1470.23,1470.27,1456.45,1463.06,45280,1466.645,-2.78,Bearish,Bearish (2019-08-06 04:00:00)
8/6/2019 8:00,1463.06,1465.28,1458.48,1462.3,38141,1462.68,-3.965,Bearish,Bearish (2019-08-06 08:00:00)
8/6/2019 12:00,1462.3,1467.34,1461.01,1465.77,23501,1464.035,1.355,Bullish,Bullish (2019-08-06 12:00:00)
8/6/2019 16:00,1465.8,1473.84,1463.19,1471.51,43739,1468.655,4.62,Bullish,Bullish (2019-08-06 16:00:00)
8/6/2019 20:00,1471.51,1474.42,1468.3,1474.17,19372,1472.84,4.185,Bullish,Bullish (2019-08-06 20:00:00)
8/7/2019 0:00,1474.43,1479.8,1472.22,1477.7,13611,1476.065,3.225,Bullish,Bullish (2019-08-07 00:00:00)
8/7/2019 4:00,1477.7,1490.22,1474.5,1484.86,33797,1481.28,5.215,Bullish,Bullish (2019-08-07 04:00:00)
8/7/2019 8:00,1484.86,1491.32,1481.27,1486.95,31058,1485.905,4.625,Bullish,Bullish (2019-08-07 08:00:00)
8/7/2019 12:00,1486.9,1499.4,1486.02,1497.4,35639,1492.15,6.245,Bullish,Bullish (2019-08-07 12:00:00)
8/7/2019 16:00,1497.41,1510.41,1494.82,1505.08,70459,1501.245,9.095,Bullish,Bullish (2019-08-07 16:00:00)
8/7/2019 20:00,1505.08,1508.96,1493.94,1501.52,42091,1503.3,2.055,Bullish,Bullish (2019-08-07 20:00:00)
8/8/2019 0:00,1500.25,1506.73,1495.63,1504.47,13466,1502.36,-0.94,Bearish,Bearish (2019-08-08 00:00:00)
8/8/2019 4:00,1504.47,1505.82,1491.77,1500.98,28480,1502.725,0.365,Bullish,Bullish (2019-08-08 04:00:00)
8/8/2019 8:00,1500.98,1503.78,1495.69,1496.73,26606,1498.855,-3.87,Bearish,Bearish (2019-08-08 08:00:00)
8/8/2019 12:00,1496.73,1501.2,1492.06,1492.31,27870,1494.52,-4.335,Bearish,Bearish (2019-08-08 12:00:00)
8/8/2019 16:00,1492.3,1498.75,1490.07,1495.69,44512,1493.995,-0.525,Bearish,Bearish (2019-08-08 16:00:00)
8/8/2019 20:00,1495.67,1509.55,1494.11,1500.8,29667,1498.235,4.24,Bullish,Bullish (2019-08-08 20:00:00)
8/9/2019 0:00,1504.08,1509.19,1500.54,1502.85,14691,1503.465,5.23,Bullish,Bullish (2019-08-09 00:00:00)
8/9/2019 4:00,1502.85,1507.94,1499.15,1506.39,19246,1504.62,1.155,Bullish,Bullish (2019-08-09 04:00:00)
8/9/2019 8:00,1506.39,1508.12,1500.44,1502.47,24283,1504.43,-0.19,Bearish,Bearish (2019-08-09 08:00:00)
8/9/2019 12:00,1502.47,1504.45,1495.5,1499.65,20220,1501.06,-3.37,Bearish,Bearish (2019-08-09 12:00:00)
8/9/2019 16:00,1499.63,1505.98,1494.81,1499.95,50159,1499.79,-1.27,Bearish,Bearish (2019-08-09 16:00:00)
8/9/2019 20:00,1499.95,1500.36,1495.13,1496.98,20136,1498.465,-1.325,Bearish,Bearish (2019-08-09 20:00:00)
8/12/2019 0:00,1497.63,1501.54,1494.52,1498.58,9394,1498.105,-0.36,Bearish,Bearish (2019-08-12 00:00:00)
8/12/2019 4:00,1498.58,1498.58,1495.29,1496.85,13770,1497.715,-0.39,Bearish,Bearish (2019-08-12 04:00:00)
8/12/2019 8:00,1496.85,1503.39,1487.41,1502.92,26763,1499.885,2.17,Bullish,Bullish (2019-08-12 08:00:00)
8/12/2019 12:00,1502.94,1508.5,1500.76,1501.81,28936,1502.375,2.49,Bullish,Bullish (2019-08-12 12:00:00)
8/12/2019 16:00,1501.79,1506.75,1499.88,1505.73,35556,1503.76,1.385,Bullish,Bullish (2019-08-12 16:00:00)
8/12/2019 20:00,1505.72,1519.87,1505.3,1511.6,22457,1508.66,4.9,Bullish,Bullish (2019-08-12 20:00:00)
8/13/2019 0:00,1510.79,1513.34,1509.64,1510.78,8147,1510.785,2.125,Bullish,Bullish (2019-08-13 00:00:00)
8/13/2019 4:00,1510.78,1518.31,1509.64,1516.08,23121,1513.43,2.645,Bullish,Bullish (2019-08-13 04:00:00)
8/13/2019 8:00,1516.08,1527.04,1515.53,1523.4,30999,1519.74,6.31,Bullish,Bullish (2019-08-13 08:00:00)
8/13/2019 12:00,1523.4,1535.04,1515.83,1520.13,37915,1521.765,2.025,Bullish,Bullish (2019-08-13 12:00:00)
8/13/2019 16:00,1520.14,1521.96,1480.1,1502.2,56052,1511.17,-10.595,Bearish,Bearish (2019-08-13 16:00:00)
8/13/2019 20:00,1502.19,1505.75,1496.43,1501.29,22545,1501.74,-9.43,Bearish,Bearish (2019-08-13 20:00:00)
8/14/2019 0:00,1501.74,1503.12,1500.06,1502.86,9351,1502.3,0.56,Bullish,Bullish (2019-08-14 00:00:00)
8/14/2019 4:00,1502.9,1503.99,1494.2,1497.92,28559,1500.41,-1.89,Bearish,Bearish (2019-08-14 04:00:00)
8/14/2019 8:00,1497.92,1502.62,1496.67,1500.92,26596,1499.42,-0.99,Bearish,Bearish (2019-08-14 08:00:00)
8/14/2019 12:00,1500.91,1518.3,1499.77,1512.83,37978,1506.87,7.45,Bullish,Bullish (2019-08-14 12:00:00)
8/14/2019 16:00,1512.83,1523.17,1507.09,1523.08,58086,1517.955,11.085,Bullish,Bullish (2019-08-14 16:00:00)
8/14/2019 20:00,1523.11,1524.06,1509.25,1516.26,37802,1519.685,1.73,Bullish,Bullish (2019-08-14 20:00:00)
8/15/2019 0:00,1515.94,1520.19,1514.93,1517.4,11195,1516.67,-3.015,Bearish,Bearish (2019-08-15 00:00:00)
8/15/2019 4:00,1517.4,1524.29,1517.4,1520.85,26283,1519.125,2.455,Bullish,Bullish (2019-08-15 04:00:00)
8/15/2019 8:00,1520.84,1521.81,1507.92,1516.03,35710,1518.435,-0.69,Bearish,Bearish (2019-08-15 08:00:00)
8/15/2019 12:00,1516.03,1522.82,1508.96,1511.59,53466,1513.81,-4.625,Bearish,Bearish (2019-08-15 12:00:00)
8/15/2019 16:00,1511.6,1521.8,1509.89,1520.44,54784,1516.02,2.21,Bullish,Bullish (2019-08-15 16:00:00)
8/15/2019 20:00,1520.46,1527.01,1518.23,1523.35,31016,1521.905,5.885,Bullish,Bullish (2019-08-15 20:00:00)
8/16/2019 0:00,1523.05,1528.05,1520.74,1525.31,9006,1524.18,2.275,Bullish,Bullish (2019-08-16 00:00:00)
8/16/2019 4:00,1525.29,1527.31,1516.83,1521.85,23298,1523.57,-0.61,Bearish,Bearish (2019-08-16 04:00:00)
8/16/2019 8:00,1521.87,1522.28,1510.36,1510.82,28111,1516.345,-7.225,Bearish,Bearish (2019-08-16 08:00:00)
8/16/2019 12:00,1510.82,1515,1505.64,1509.91,27558,1510.365,-5.98,Bearish,Bearish (2019-08-16 12:00:00)
8/16/2019 16:00,1510.02,1516.32,1503.77,1512.97,42748,1511.495,1.13,Bullish,Bullish (2019-08-16 16:00:00)
8/16/2019 20:00,1512.97,1517.37,1511.07,1512.31,16886,1512.64,1.145,Bullish,Bullish (2019-08-16 20:00:00)
8/19/2019 0:00,1512.22,1512.97,1508.02,1510,9069,1511.11,-1.53,Bearish,Bearish (2019-08-19 00:00:00)
8/19/2019 4:00,1510.01,1512.77,1505.13,1509.17,19264,1509.59,-1.52,Bearish,Bearish (2019-08-19 04:00:00)
8/19/2019 8:00,1509.17,1509.74,1498.89,1501.12,25451,1505.145,-4.445,Bearish,Bearish (2019-08-19 08:00:00)
8/19/2019 12:00,1501.13,1501.47,1493.28,1497.86,27489,1499.495,-5.65,Bearish,Bearish (2019-08-19 12:00:00)
8/19/2019 16:00,1497.86,1503.45,1495.82,1501.86,31062,1499.86,0.365,Bullish,Bullish (2019-08-19 16:00:00)
8/19/2019 20:00,1501.86,1503.24,1493.65,1495.75,16750,1498.805,-1.055,Bearish,Bearish (2019-08-19 20:00:00)
8/20/2019 0:00,1496,1497.79,1492.88,1497.11,8620,1496.555,-2.25,Bearish,Bearish (2019-08-20 00:00:00)
8/20/2019 4:00,1497.09,1499.49,1494.4,1495.18,14612,1496.135,-0.42,Bearish,Bearish (2019-08-20 04:00:00)
8/20/2019 8:00,1495.16,1502.81,1495.16,1502.06,20324,1498.61,2.475,Bullish,Bullish (2019-08-20 08:00:00)
8/20/2019 12:00,1502.06,1508.56,1501.7,1504.2,23367,1503.13,4.52,Bullish,Bullish (2019-08-20 12:00:00)
