Open Time,Open Price,High Price
2025-01-16 04:00:00,99478.04,99688.75
2025-01-16 04:30:00,99610.01,99698.7
2025-01-16 05:00:00,99610.0,99610.0
2025-01-16 05:30:00,99515.99,99613.99
2025-01-16 06:00:00,99382.11,99680.46
2025-01-16 06:30:00,99680.45,99921.86
2025-01-16 07:00:00,99801.22,99850.0
2025-01-16 07:30:00,99715.52,99800.0
2025-01-16 08:00:00,99800.0,99820.0
2025-01-16 08:30:00,99549.99,99550.0
2025-01-16 09:00:00,98955.81,99079.99
2025-01-16 09:30:00,98947.45,99315.0
2025-01-16 10:00:00,99152.93,99368.0
2025-01-16 10:30:00,99345.63,99405.74
2025-01-16 11:00:00,99214.26,99333.24
2025-01-16 11:30:00,99064.8,99277.72
2025-01-16 12:00:00,99158.7,99474.4
2025-01-16 12:30:00,99210.12,99517.93
2025-01-16 13:00:00,99392.09,99424.81
2025-01-16 13:30:00,98830.71,99461.93
2025-01-16 14:00:00,99084.05,99424.96
2025-01-16 14:30:00,99345.27,99345.27
2025-01-16 15:00:00,97618.88,98436.82
2025-01-16 15:30:00,98414.57,99299.0
2025-01-16 16:00:00,99296.17,99815.27
2025-01-16 16:30:00,99714.85,99873.37
2025-01-16 17:00:00,99346.39,99884.66
2025-01-16 17:30:00,99868.92,100361.54
2025-01-16 18:00:00,99838.55,100070.8
2025-01-16 18:30:00,99495.33,99647.75
2025-01-16 19:00:00,99584.23,99862.66
2025-01-16 19:30:00,99772.05,100448.72
2025-01-16 20:00:00,100417.2,100615.65
2025-01-16 20:30:00,100615.64,100641.99
2025-01-16 21:00:00,100344.0,100399.33
2025-01-16 21:30:00,99880.09,100230.76
2025-01-16 22:00:00,100156.98,100156.98
2025-01-16 22:30:00,99596.8,99842.69
2025-01-16 23:00:00,99838.25,100115.87
2025-01-16 23:30:00,99891.23,100115.87
2025-01-17 00:00:00,99987.3,100434.96
2025-01-17 00:30:00,100155.99,100300.0
2025-01-17 01:00:00,100120.58,100300.0
2025-01-17 01:30:00,100215.07,101833.28
2025-01-17 02:00:00,101659.8,102148.13
2025-01-17 02:30:00,101858.15,101928.64
2025-01-17 03:00:00,101100.0,101271.74
2025-01-17 03:30:00,100983.57,101258.17
2025-01-17 04:00:00,101051.73,101282.76
2025-01-17 04:30:00,101194.0,101490.78
2025-01-17 05:00:00,101481.28,101782.02
2025-01-17 05:30:00,101624.99,101698.85
2025-01-17 06:00:00,101334.06,101586.96
2025-01-17 06:30:00,101435.39,101481.58
2025-01-17 07:00:00,101409.0,101697.99
2025-01-17 07:30:00,101629.72,101899.49
2025-01-17 08:00:00,101440.51,101900.0
2025-01-17 08:30:00,101900.0,102220.14
2025-01-17 09:00:00,102136.0,102288.0
2025-01-17 09:30:00,102026.07,102038.53
2025-01-17 10:00:00,101861.26,102250.0
2025-01-17 10:30:00,102232.64,102581.45
2025-01-17 11:00:00,102321.54,102443.5
2025-01-17 11:30:00,102338.66,102385.49
2025-01-17 12:00:00,102237.6,102666.0
2025-01-17 12:30:00,102529.24,102959.66
2025-01-17 13:00:00,102745.68,102980.0
2025-01-17 13:30:00,102552.01,102839.02
2025-01-17 14:00:00,102474.14,102782.2
2025-01-17 14:30:00,102751.38,103395.47
2025-01-17 15:00:00,103379.23,104254.19
2025-01-17 15:30:00,103963.32,104127.91
2025-01-17 16:00:00,104000.0,104777.0
2025-01-17 16:30:00,104601.95,105000.0
2025-01-17 17:00:00,104972.81,105269.24
2025-01-17 17:30:00,105015.12,105152.52
2025-01-17 18:00:00,104125.46,104740.0
2025-01-17 18:30:00,104613.96,104946.01
2025-01-17 19:00:00,104835.68,105772.98
2025-01-17 19:30:00,105409.29,105865.22
2025-01-17 20:00:00,105834.93,105847.02
2025-01-17 20:30:00,105310.01,105338.77
2025-01-17 21:00:00,104692.7,105041.05
2025-01-17 21:30:00,104988.66,105027.21
2025-01-17 22:00:00,104604.49,104694.42
2025-01-17 22:30:00,104586.3,104650.0
2025-01-17 23:00:00,104410.4,104526.32
2025-01-17 23:30:00,104425.24,104425.24
2025-01-18 00:00:00,104077.47,104476.55
2025-01-18 00:30:00,104224.88,104656.87
2025-01-18 01:00:00,104656.87,104656.87
2025-01-18 01:30:00,104585.01,104585.01
2025-01-18 02:00:00,104268.14,104460.6
2025-01-18 02:30:00,104398.0,104500.0
2025-01-18 03:00:00,104327.99,104479.31
2025-01-18 03:30:00,104190.71,104235.22
2025-01-18 04:00:00,103559.82,103726.23
2025-01-18 04:30:00,103010.34,103600.0
2025-01-18 05:00:00,103599.27,103771.21
2025-01-18 05:30:00,103660.77,103696.0
2025-01-18 06:00:00,102829.27,103390.0
2025-01-18 06:30:00,103182.65,103636.91
2025-01-18 07:00:00,103440.39,103488.9
2025-01-18 07:30:00,103193.66,103193.67
2025-01-18 08:00:00,102821.75,102821.75
2025-01-18 08:30:00,102803.99,103344.7
2025-01-18 09:00:00,103271.99,103455.89
2025-01-18 09:30:00,103455.17,103455.18
2025-01-18 10:00:00,103159.29,103294.35
2025-01-18 10:30:00,103167.33,103278.28
2025-01-18 11:00:00,103184.64,103387.96
2025-01-18 11:30:00,103355.18,103883.01
2025-01-18 12:00:00,103589.29,104035.28
2025-01-18 12:30:00,103609.44,103688.88
2025-01-18 13:00:00,103457.34,103520.0
2025-01-18 13:30:00,103488.98,104395.92
2025-01-18 14:00:00,104365.81,104562.5
2025-01-18 14:30:00,104187.87,104187.88
2025-01-18 15:00:00,103993.02,104350.34
2025-01-18 15:30:00,104253.17,104988.88
2025-01-18 16:00:00,104568.96,104719.29
2025-01-18 16:30:00,103973.69,104199.74
2025-01-18 17:00:00,103253.65,104091.32
2025-01-18 17:30:00,103894.74,104207.97
2025-01-18 18:00:00,103826.16,104117.0
2025-01-18 18:30:00,104004.07,104395.92
2025-01-18 19:00:00,104084.74,104295.79
2025-01-18 19:30:00,104156.0,104486.93
2025-01-18 20:00:00,104382.0,104488.0
2025-01-18 20:30:00,103921.05,104091.29
2025-01-18 21:00:00,104035.42,104276.34
2025-01-18 21:30:00,104131.39,104131.4
2025-01-18 22:00:00,103888.96,104200.48
2025-01-18 22:30:00,104199.6,104307.0
2025-01-18 23:00:00,104291.3,104750.0
2025-01-18 23:30:00,104465.0,104692.89
2025-01-19 00:00:00,104556.23,104556.23
2025-01-19 00:30:00,104267.93,104411.64
2025-01-19 01:00:00,104108.01,104410.4
2025-01-19 01:30:00,104410.39,104684.22
2025-01-19 02:00:00,104486.83,105315.23
2025-01-19 02:30:00,105190.61,105458.55
2025-01-19 03:00:00,104877.97,104999.0
2025-01-19 03:30:00,104783.49,105183.51
2025-01-19 04:00:00,104984.01,105267.67
2025-01-19 04:30:00,105052.01,105089.82
2025-01-19 05:00:00,105032.04,105032.04
2025-01-19 05:30:00,104739.12,105131.7
2025-01-19 06:00:00,105116.51,105345.5
2025-01-19 06:30:00,105308.36,105634.78
2025-01-19 07:00:00,105568.29,105594.63
2025-01-19 07:30:00,105259.47,105316.19
2025-01-19 08:00:00,105167.11,105167.12
2025-01-19 08:30:00,104644.76,104965.96
2025-01-19 09:00:00,104428.23,104497.52
2025-01-19 09:30:00,104307.56,105496.03
2025-01-19 10:00:00,105299.81,105299.81
2025-01-19 10:30:00,104495.97,105176.0
2025-01-19 11:00:00,104823.86,105350.0
2025-01-19 11:30:00,104936.15,105028.59
2025-01-19 12:00:00,104363.24,104879.68
2025-01-19 12:30:00,104441.76,105040.3
2025-01-19 13:00:00,104936.54,105321.87
2025-01-19 13:30:00,105052.88,105222.0
2025-01-19 14:00:00,104964.72,105706.48
2025-01-19 14:30:00,105448.03,105618.5
2025-01-19 15:00:00,105159.99,105247.4
2025-01-19 15:30:00,105042.84,105216.67
2025-01-19 16:00:00,104936.35,105159.0
2025-01-19 16:30:00,105158.62,105228.27
2025-01-19 17:00:00,104963.11,104963.12
2025-01-19 17:30:00,104556.01,105148.42
2025-01-19 18:00:00,105115.8,105250.0
2025-01-19 18:30:00,105084.12,105118.37
2025-01-19 19:00:00,105042.9,105329.09
2025-01-19 19:30:00,105189.66,106200.74
2025-01-19 20:00:00,106200.0,106361.39
2025-01-19 20:30:00,105894.84,106422.43
2025-01-19 21:00:00,106275.49,106368.33
2025-01-19 21:30:00,104390.01,105301.0
2025-01-19 22:00:00,103684.43,104500.0
2025-01-19 22:30:00,104177.48,104199.99
2025-01-19 23:00:00,103414.0,103414.0
2025-01-19 23:30:00,100538.02,101963.43
2025-01-20 00:00:00,101331.57,101677.71
2025-01-20 00:30:00,101088.0,101232.66
2025-01-20 01:00:00,99794.51,100518.05
2025-01-20 01:30:00,100320.0,100999.99
2025-01-20 02:00:00,100692.82,101713.59
2025-01-20 02:30:00,101713.59,102321.42
2025-01-20 03:00:00,101926.56,102211.08
2025-01-20 03:30:00,101653.97,101958.65
2025-01-20 04:00:00,101891.94,102070.57
2025-01-20 04:30:00,101768.24,102800.27
2025-01-20 05:00:00,102232.34,102825.73
2025-01-20 05:30:00,102480.01,102772.3
2025-01-20 06:00:00,102344.2,102785.75
2025-01-20 06:30:00,102640.0,109588.0
2025-01-20 07:00:00,107482.36,109499.99
2025-01-20 07:30:00,108706.15,108928.58
2025-01-20 08:00:00,107120.65,108288.0
2025-01-20 08:30:00,108038.55,108381.92
2025-01-20 09:00:00,108320.0,109193.23
2025-01-20 09:30:00,108238.03,108325.24
2025-01-20 10:00:00,108132.05,108731.92
2025-01-20 10:30:00,108501.8,108630.4
2025-01-20 11:00:00,107964.56,108550.0
2025-01-20 11:30:00,108405.34,108535.9
2025-01-20 12:00:00,108239.19,108700.01
2025-01-20 12:30:00,106655.98,107347.58
2025-01-20 13:00:00,106918.83,107476.0
2025-01-20 13:30:00,107338.16,108125.0
2025-01-20 14:00:00,107956.31,108130.08
2025-01-20 14:30:00,107486.02,108075.6
2025-01-20 15:00:00,107866.65,107990.0
2025-01-20 15:30:00,107020.14,107021.5
2025-01-20 16:00:00,104957.99,105831.52
2025-01-20 16:30:00,105620.01,107050.0
2025-01-20 17:00:00,106670.37,106778.05
2025-01-20 17:30:00,104176.53,104753.43
2025-01-20 18:00:00,102963.31,104133.01
2025-01-20 18:30:00,103724.0,104469.15
2025-01-20 19:00:00,103930.66,103964.43
2025-01-20 19:30:00,103231.82,103959.99
2025-01-20 20:00:00,103691.64,104296.4
2025-01-20 20:30:00,103958.4,104331.0
2025-01-20 21:00:00,103647.16,104080.0
2025-01-20 21:30:00,103710.18,103889.96
2025-01-20 22:00:00,102596.0,103200.0
2025-01-20 22:30:00,103099.99,103815.98
2025-01-20 23:00:00,103607.99,103728.52
2025-01-20 23:30:00,103232.9,103383.77
2025-01-21 00:00:00,102260.0,102580.0
2025-01-21 00:30:00,101974.51,102672.0
2025-01-21 01:00:00,101187.75,102233.26
2025-01-21 01:30:00,100480.0,101864.85
2025-01-21 02:00:00,101498.23,102763.33
2025-01-21 02:30:00,102428.13,102674.4
2025-01-21 03:00:00,102545.57,103260.1
2025-01-21 03:30:00,102898.01,103230.76
2025-01-21 04:00:00,102936.01,102974.14
2025-01-21 04:30:00,102716.6,102716.6
2025-01-21 05:00:00,102344.21,102527.39
2025-01-21 05:30:00,101995.99,102056.0
2025-01-21 06:00:00,101365.98,101989.67
2025-01-21 06:30:00,101823.99,102186.15
2025-01-21 07:00:00,102176.04,102480.0
2025-01-21 07:30:00,102446.21,102446.22
2025-01-21 08:00:00,101989.06,102490.13
2025-01-21 08:30:00,102237.66,102496.74
2025-01-21 09:00:00,102466.82,102894.29
2025-01-21 09:30:00,102338.98,102807.25
2025-01-21 10:00:00,102707.07,103226.9
2025-01-21 10:30:00,103182.63,103364.74
2025-01-21 11:00:00,103160.85,103850.0
2025-01-21 11:30:00,103676.29,103973.02
2025-01-21 12:00:00,103758.25,104708.41
2025-01-21 12:30:00,104454.7,104700.0
2025-01-21 13:00:00,104519.98,104999.99
2025-01-21 13:30:00,104646.35,104833.69
2025-01-21 14:00:00,104457.08,105270.36
2025-01-21 14:30:00,105240.38,105320.0
2025-01-21 15:00:00,103260.9,103826.73
2025-01-21 15:30:00,103720.08,104109.98
2025-01-21 16:00:00,103942.99,106500.99
2025-01-21 16:30:00,105412.86,105867.99
2025-01-21 17:00:00,104965.99,105815.5
2025-01-21 17:30:00,105684.47,106400.0
2025-01-21 18:00:00,106173.27,106500.0
2025-01-21 18:30:00,106395.73,107240.81
2025-01-21 19:00:00,106861.18,106958.95
2025-01-21 19:30:00,106877.64,107150.0
2025-01-21 20:00:00,107031.34,107199.99
2025-01-21 20:30:00,107027.97,107092.0
2025-01-21 21:00:00,106137.51,106415.33
2025-01-21 21:30:00,106235.3,106814.37
2025-01-21 22:00:00,106772.23,106772.24
2025-01-21 22:30:00,106448.0,106478.86
2025-01-21 23:00:00,105996.01,106109.79
2025-01-21 23:30:00,105724.15,106284.0
2025-01-22 00:00:00,106143.82,106322.0
2025-01-22 00:30:00,105986.6,106061.07
2025-01-22 01:00:00,105948.01,106394.46
2025-01-22 01:30:00,105684.44,105891.01
2025-01-22 02:00:00,105800.0,106202.82
2025-01-22 02:30:00,106027.33,106110.48
2025-01-22 03:00:00,105583.9,105912.18
2025-01-22 03:30:00,105839.05,105839.06
2025-01-22 04:00:00,105600.01,105793.11
2025-01-22 04:30:00,105749.0,105812.0
2025-01-22 05:00:00,105578.41,105882.89
2025-01-22 05:30:00,105628.0,105767.44
2025-01-22 06:00:00,105689.15,105952.0
2025-01-22 06:30:00,105515.36,105594.99
2025-01-22 07:00:00,105379.82,105678.57
2025-01-22 07:30:00,105476.1,105476.11
2025-01-22 08:00:00,105084.77,105163.14
2025-01-22 08:30:00,104805.01,105343.28
2025-01-22 09:00:00,105270.03,105270.03
2025-01-22 09:30:00,105015.42,105198.0
2025-01-22 10:00:00,104984.82,105010.48
2025-01-22 10:30:00,104983.01,105161.76
2025-01-22 11:00:00,105142.14,105247.2
2025-01-22 11:30:00,104795.34,105464.83
2025-01-22 12:00:00,105100.38,105584.23
2025-01-22 12:30:00,105365.55,105464.35
2025-01-22 13:00:00,105275.87,105363.76
2025-01-22 13:30:00,104907.1,104953.92
2025-01-22 14:00:00,104074.43,104687.66
2025-01-22 14:30:00,104662.97,104949.0
2025-01-22 15:00:00,104393.67,105148.95
2025-01-22 15:30:00,104387.01,104663.97
2025-01-22 16:00:00,104180.01,104232.64
2025-01-22 16:30:00,103987.21,104063.21
2025-01-22 17:00:00,103704.65,104384.5
2025-01-22 17:30:00,104265.98,104604.76
2025-01-22 18:00:00,104345.8,104684.0
2025-01-22 18:30:00,104310.01,104572.12
2025-01-22 19:00:00,103896.01,104734.21
2025-01-22 19:30:00,104489.99,104754.64
2025-01-22 20:00:00,104630.0,104830.12
2025-01-22 20:30:00,104456.56,104612.0
2025-01-22 21:00:00,104321.11,104369.12
2025-01-22 21:30:00,103902.28,104139.63
2025-01-22 22:00:00,104086.95,104110.71
2025-01-22 22:30:00,104013.42,104514.8
2025-01-22 23:00:00,103866.79,104143.99
2025-01-22 23:30:00,103845.01,103982.46
2025-01-23 00:00:00,103706.66,103819.99
2025-01-23 00:30:00,103376.14,103634.09
2025-01-23 01:00:00,103307.51,103578.14
2025-01-23 01:30:00,103540.82,103653.84
2025-01-23 02:00:00,102931.94,102983.39
2025-01-23 02:30:00,102391.09,102775.86
2025-01-23 03:00:00,102655.34,103004.58
2025-01-23 03:30:00,102973.83,103007.75
2025-01-23 04:00:00,102461.24,102493.15
2025-01-23 04:30:00,101809.99,102142.4
2025-01-23 05:00:00,102075.21,102263.93
2025-01-23 05:30:00,102025.89,102639.36
2025-01-23 06:00:00,102532.52,102968.31
2025-01-23 06:30:00,102857.24,102857.25
2025-01-23 07:00:00,102256.71,102523.5
2025-01-23 07:30:00,102325.33,102803.2
2025-01-23 08:00:00,102710.28,102724.94
2025-01-23 08:30:00,102394.95,102517.24
2025-01-23 09:00:00,102215.75,102467.73
2025-01-23 09:30:00,102307.26,102307.26
2025-01-23 10:00:00,101672.0,102072.72
2025-01-23 10:30:00,101950.0,102027.31
2025-01-23 11:00:00,101683.61,102158.93
2025-01-23 11:30:00,102025.4,102195.03
2025-01-23 12:00:00,101944.5,102135.05
2025-01-23 12:30:00,101706.58,101942.52
2025-01-23 13:00:00,101635.59,101784.0
2025-01-23 13:30:00,101523.19,102709.93
2025-01-23 14:00:00,102512.28,102535.01
2025-01-23 14:30:00,102442.48,106050.86
2025-01-23 15:00:00,105213.6,105792.0
2025-01-23 15:30:00,104217.41,105429.85
2025-01-23 16:00:00,105263.52,106850.0
2025-01-23 16:30:00,105965.27,106438.29
2025-01-23 17:00:00,105139.18,105364.55
2025-01-23 17:30:00,105286.94,106230.42
2025-01-23 18:00:00,105927.78,106142.46
2025-01-23 18:30:00,105755.08,105927.92
2025-01-23 19:00:00,105424.39,105514.73
2025-01-23 19:30:00,104890.37,104915.23
2025-01-23 20:00:00,103770.05,106421.03
2025-01-23 20:30:00,105769.21,105834.59
2025-01-23 21:00:00,103284.01,103410.57
2025-01-23 21:30:00,102734.0,103283.26
2025-01-23 22:00:00,103079.08,104181.02
2025-01-23 22:30:00,104140.0,104700.0
2025-01-23 23:00:00,103978.82,104544.48
2025-01-23 23:30:00,104299.99,104344.15
2025-01-24 00:00:00,103910.35,104157.98
2025-01-24 00:30:00,103661.37,103780.0
2025-01-24 01:00:00,103446.62,103900.0
2025-01-24 01:30:00,103632.05,103672.52
2025-01-24 02:00:00,103234.3,103487.77
2025-01-24 02:30:00,103386.51,103545.39
2025-01-24 03:00:00,103016.0,103812.86
2025-01-24 03:30:00,103479.97,104298.0
2025-01-24 04:00:00,103891.75,104134.58
2025-01-24 04:30:00,103988.5,104924.4
2025-01-24 05:00:00,104631.98,105052.0
2025-01-24 05:30:00,104879.77,105262.13
2025-01-24 06:00:00,105222.15,105355.0
2025-01-24 06:30:00,104901.35,104997.59
2025-01-24 07:00:00,104991.01,105181.82
2025-01-24 07:30:00,104719.75,105089.3
2025-01-24 08:00:00,105046.79,105150.0
